simulation,data_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,b_for,alpha_estimate,sigma_estimate,b_for_estimate
22,Beverton-Holt,alpha,6.033614246068408,Ricker,4.66,4.3,5.01,1,-22.766026962420995,6.033614246068408,0.8439587378440445,-1.9999137314778181,4.66,0.8,-2
22,Beverton-Holt,b_for,-1.9999137314778181,Ricker,-2,-2.26,-1.75,1,0.004313612173566428,6.033614246068408,0.8439587378440445,-1.9999137314778181,4.66,0.8,-2
22,Beverton-Holt,sigma,0.8439587378440445,Ricker,0.8,0.66,1.02,1,-5.208635905155783,6.033614246068408,0.8439587378440445,-1.9999137314778181,4.66,0.8,-2
23,Beverton-Holt,alpha,4.688342460044252,Beverton-Holt,6.48,2.64,9.82,1,38.21515930683181,4.688342460044252,0.6336369259045962,1.767000354376384,6.48,0.76,1.59
23,Beverton-Holt,b_for,1.767000354376384,Beverton-Holt,1.59,1.36,1.81,1,-10.016995975015039,4.688342460044252,0.6336369259045962,1.767000354376384,6.48,0.76,1.59
23,Beverton-Holt,sigma,0.6336369259045962,Beverton-Holt,0.76,0.62,0.95,1,19.94250475775298,4.688342460044252,0.6336369259045962,1.767000354376384,6.48,0.76,1.59
23,Beverton-Holt,alpha,4.688342460044252,Ricker,0.81,0.36,1.27,1.004,-82.72310508664603,4.688342460044252,0.6336369259045962,1.767000354376384,0.81,1.04,1.78
23,Beverton-Holt,b_for,1.767000354376384,Ricker,1.78,1.45,2.1,1,0.735690040549199,4.688342460044252,0.6336369259045962,1.767000354376384,0.81,1.04,1.78
23,Beverton-Holt,sigma,0.6336369259045962,Ricker,1.04,0.84,1.3,1.001,64.1318486158725,4.688342460044252,0.6336369259045962,1.767000354376384,0.81,1.04,1.78
24,Beverton-Holt,alpha,1.82054058518317,Beverton-Holt,1.9,1.19,2.97,1.001,4.364605516818802,1.82054058518317,0.98533640500665,-0.886557535754972,1.9,0.97,-1.04
24,Beverton-Holt,b_for,-0.886557535754972,Beverton-Holt,-1.04,-1.35,-0.73,1,17.30767130802853,1.82054058518317,0.98533640500665,-0.886557535754972,1.9,0.97,-1.04
24,Beverton-Holt,sigma,0.98533640500665,Beverton-Holt,0.97,0.79,1.22,1,-1.5564638562752084,1.82054058518317,0.98533640500665,-0.886557535754972,1.9,0.97,-1.04
24,Beverton-Holt,alpha,1.82054058518317,Ricker,1.57,1.13,2.01,1.001,-13.761878599260246,1.82054058518317,0.98533640500665,-0.886557535754972,1.57,0.96,-1.02
24,Beverton-Holt,b_for,-0.886557535754972,Ricker,-1.02,-1.32,-0.73,1.001,15.051754552104901,1.82054058518317,0.98533640500665,-0.886557535754972,1.57,0.96,-1.02
24,Beverton-Holt,sigma,0.98533640500665,Ricker,0.96,0.78,1.22,1,-2.571345672189898,1.82054058518317,0.98533640500665,-0.886557535754972,1.57,0.96,-1.02
25,Beverton-Holt,alpha,2.618993626320113,Beverton-Holt,2.47,2.15,2.82,1.023,-5.688964830718588,2.618993626320113,1.0656369618348223,-1.524297277414215,2.47,1.05,-1.44
25,Beverton-Holt,b_for,-1.524297277414215,Beverton-Holt,-1.44,-1.76,-1.13,1.012,-5.530238665597769,2.618993626320113,1.0656369618348223,-1.524297277414215,2.47,1.05,-1.44
25,Beverton-Holt,sigma,1.0656369618348223,Beverton-Holt,1.05,0.88,1.31,1.009,-1.4673817064207655,2.618993626320113,1.0656369618348223,-1.524297277414215,2.47,1.05,-1.44
25,Beverton-Holt,alpha,2.618993626320113,Ricker,2.63,2.28,3.02,1.011,0.4202520223522615,2.618993626320113,1.0656369618348223,-1.524297277414215,2.63,1.08,-1.51
25,Beverton-Holt,b_for,-1.524297277414215,Ricker,-1.51,-1.85,-1.16,1.003,-0.9379586007309894,2.618993626320113,1.0656369618348223,-1.524297277414215,2.63,1.08,-1.51
25,Beverton-Holt,sigma,1.0656369618348223,Ricker,1.08,0.87,1.39,1.005,1.3478359591100721,2.618993626320113,1.0656369618348223,-1.524297277414215,2.63,1.08,-1.51
26,Beverton-Holt,alpha,1.6748138166277167,Beverton-Holt,1.63,1.19,2.14,1.019,-2.675749159864863,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.63,0.89,-1.04
26,Beverton-Holt,b_for,-0.9697246877697878,Beverton-Holt,-1.04,-1.33,-0.73,1.017,7.246934425464018,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.63,0.89,-1.04
26,Beverton-Holt,sigma,0.9369546595354075,Beverton-Holt,0.89,0.71,1.15,1.016,-5.01141213798863,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.63,0.89,-1.04
26,Beverton-Holt,alpha,1.6748138166277167,Ricker,1.77,1.41,2.16,1.004,5.683388949103808,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.77,0.87,-1.09
26,Beverton-Holt,b_for,-0.9697246877697878,Ricker,-1.09,-1.37,-0.82,1.005,12.403037042072869,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.77,0.87,-1.09
26,Beverton-Holt,sigma,0.9369546595354075,Ricker,0.87,0.71,1.1,1.003,-7.145987146123719,1.6748138166277167,0.9369546595354075,-0.9697246877697878,1.77,0.87,-1.09
27,Beverton-Holt,alpha,1.212405366939806,Beverton-Holt,1.11,0.46,1.92,1.01,-8.446462687498991,1.212405366939806,0.8669085289013737,0.5412804797752562,1.11,1.07,0.57
27,Beverton-Holt,b_for,0.5412804797752562,Beverton-Holt,0.57,0.22,0.91,1.003,5.305848131946,1.212405366939806,0.8669085289013737,0.5412804797752562,1.11,1.07,0.57
27,Beverton-Holt,sigma,0.8669085289013737,Beverton-Holt,1.07,0.87,1.35,1.007,23.42709343925853,1.212405366939806,0.8669085289013737,0.5412804797752562,1.11,1.07,0.57
27,Beverton-Holt,alpha,1.212405366939806,Ricker,1.01,0.58,1.49,1.001,-16.694529112048638,1.212405366939806,0.8669085289013737,0.5412804797752562,1.01,1.06,0.58
27,Beverton-Holt,b_for,0.5412804797752562,Ricker,0.58,0.25,0.9,1.002,7.153319151804704,1.212405366939806,0.8669085289013737,0.5412804797752562,1.01,1.06,0.58
27,Beverton-Holt,sigma,0.8669085289013737,Ricker,1.06,0.87,1.35,1.003,22.27356920150845,1.212405366939806,0.8669085289013737,0.5412804797752562,1.01,1.06,0.58
28,Beverton-Holt,alpha,2.097919826585669,Beverton-Holt,2.07,1.38,3.15,1.005,-1.3308338208094503,2.097919826585669,1.1560108340432522,0.964889848750627,2.07,1.06,0.68
28,Beverton-Holt,b_for,0.964889848750627,Beverton-Holt,0.68,0.33,1.03,1.001,-29.525634363291545,2.097919826585669,1.1560108340432522,0.964889848750627,2.07,1.06,0.68
28,Beverton-Holt,sigma,1.1560108340432522,Beverton-Holt,1.06,0.87,1.37,1.002,-8.305357632976985,2.097919826585669,1.1560108340432522,0.964889848750627,2.07,1.06,0.68
28,Beverton-Holt,alpha,2.097919826585669,Ricker,1.78,1.33,2.25,1,-15.154050338667057,2.097919826585669,1.1560108340432522,0.964889848750627,1.78,1.09,0.73
28,Beverton-Holt,b_for,0.964889848750627,Ricker,0.73,0.39,1.06,1.001,-24.343695713533577,2.097919826585669,1.1560108340432522,0.964889848750627,1.78,1.09,0.73
28,Beverton-Holt,sigma,1.1560108340432522,Ricker,1.09,0.88,1.37,1.001,-5.710226245231049,2.097919826585669,1.1560108340432522,0.964889848750627,1.78,1.09,0.73
29,Beverton-Holt,alpha,2.5764721394724934,Beverton-Holt,2.2,1.81,2.73,1.042,-14.611923556432174,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.2,1.11,-1.18
29,Beverton-Holt,b_for,-1.2721775057486286,Beverton-Holt,-1.18,-1.54,-0.86,1.016,-7.245648137316004,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.2,1.11,-1.18
29,Beverton-Holt,sigma,1.0558959315773113,Beverton-Holt,1.11,0.9,1.41,1.007,5.12399629591028,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.2,1.11,-1.18
29,Beverton-Holt,alpha,2.5764721394724934,Ricker,2.46,2.02,2.9,1.006,-4.520605431283257,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.46,1.08,-1.27
29,Beverton-Holt,b_for,-1.2721775057486286,Ricker,-1.27,-1.62,-0.95,1.005,-0.1711636732129804,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.46,1.08,-1.27
29,Beverton-Holt,sigma,1.0558959315773113,Ricker,1.08,0.89,1.36,1.002,2.2828072068316216,2.5764721394724934,1.0558959315773113,-1.2721775057486286,2.46,1.08,-1.27
30,Beverton-Holt,alpha,1.4627217086862538,Beverton-Holt,1.81,1.03,4.22,1.07,23.741925019056072,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.81,1.15,0.28
30,Beverton-Holt,b_for,0.28932881173918323,Beverton-Holt,0.28,-0.13,0.65,1.011,-3.2242940767311854,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.81,1.15,0.28
30,Beverton-Holt,sigma,1.1899287384923558,Beverton-Holt,1.15,0.93,1.45,1.004,-3.355557118735174,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.81,1.15,0.28
30,Beverton-Holt,alpha,1.4627217086862538,Ricker,1.45,0.93,1.98,1.004,-0.8697285758943109,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.45,1.17,0.34
30,Beverton-Holt,b_for,0.28932881173918323,Ricker,0.34,-0.04,0.71,1.002,17.513357192540703,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.45,1.17,0.34
30,Beverton-Holt,sigma,1.1899287384923558,Ricker,1.17,0.96,1.48,1.001,-1.6747841990610015,1.4627217086862538,1.1899287384923558,0.28932881173918323,1.45,1.17,0.34
31,Beverton-Holt,alpha,4.3652074234304665,Beverton-Holt,3.68,2.82,5.46,1.004,-15.69701865145243,4.3652074234304665,1.0596778638812587,1.8116312602785187,3.68,0.98,1.8
31,Beverton-Holt,b_for,1.8116312602785187,Beverton-Holt,1.8,1.46,2.13,1.002,-0.6420324341682261,4.3652074234304665,1.0596778638812587,1.8116312602785187,3.68,0.98,1.8
31,Beverton-Holt,sigma,1.0596778638812587,Beverton-Holt,0.98,0.8,1.25,1,-7.519064670221986,4.3652074234304665,1.0596778638812587,1.8116312602785187,3.68,0.98,1.8
31,Beverton-Holt,alpha,4.3652074234304665,Ricker,2.94,2.46,3.4,1.002,-32.64924859654081,4.3652074234304665,1.0596778638812587,1.8116312602785187,2.94,1.03,1.89
31,Beverton-Holt,b_for,1.8116312602785187,Ricker,1.89,1.57,2.2,1.001,4.325865944123355,4.3652074234304665,1.0596778638812587,1.8116312602785187,2.94,1.03,1.89
31,Beverton-Holt,sigma,1.0596778638812587,Ricker,1.03,0.84,1.31,1.001,-2.8006496023761644,4.3652074234304665,1.0596778638812587,1.8116312602785187,2.94,1.03,1.89
32,Beverton-Holt,alpha,0.20636335816887308,Beverton-Holt,0.38,0.07,0.82,1.008,84.14121740015253,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.38,0.73,-0.35
32,Beverton-Holt,b_for,-0.22646962133789522,Beverton-Holt,-0.35,-0.57,-0.11,1.004,54.5461143672758,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.38,0.73,-0.35
32,Beverton-Holt,sigma,0.7400908646456297,Beverton-Holt,0.73,0.6,0.91,1.002,-1.363462937819318,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.38,0.73,-0.35
32,Beverton-Holt,alpha,0.20636335816887308,Ricker,0.37,0.08,0.68,1.004,79.2953958896222,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.37,0.74,-0.35
32,Beverton-Holt,b_for,-0.22646962133789522,Ricker,-0.35,-0.57,-0.12,1.003,54.5461143672758,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.37,0.74,-0.35
32,Beverton-Holt,sigma,0.7400908646456297,Ricker,0.74,0.6,0.93,1.003,-0.012277498611362061,0.20636335816887308,0.7400908646456297,-0.22646962133789522,0.37,0.74,-0.35
33,Beverton-Holt,alpha,2.5076337727022375,Beverton-Holt,2.83,2.03,4.24,1.002,12.85539502645872,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.83,1.15,0.88
33,Beverton-Holt,b_for,0.9448358183122134,Beverton-Holt,0.88,0.47,1.25,1.002,-6.862125361423263,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.83,1.15,0.88
33,Beverton-Holt,sigma,1.0272266690757978,Beverton-Holt,1.15,0.94,1.47,1.003,11.9519220655225,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.83,1.15,0.88
33,Beverton-Holt,alpha,2.5076337727022375,Ricker,2.43,1.93,2.95,1,-3.095897556786327,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.43,1.17,0.94
33,Beverton-Holt,b_for,0.9448358183122134,Ricker,0.94,0.57,1.3,1.002,-0.5118157269748543,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.43,1.17,0.94
33,Beverton-Holt,sigma,1.0272266690757978,Ricker,1.17,0.97,1.47,1,13.898912014488108,2.5076337727022375,1.0272266690757978,0.9448358183122134,2.43,1.17,0.94
34,Beverton-Holt,alpha,1.6114106355329456,Beverton-Holt,1.76,0.97,2.98,1.003,9.221073833728985,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.76,1.13,-0.09
34,Beverton-Holt,b_for,-0.39202974298676785,Beverton-Holt,-0.09,-0.45,0.27,1.001,-77.04255822165062,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.76,1.13,-0.09
34,Beverton-Holt,sigma,1.2827873050763887,Beverton-Holt,1.13,0.92,1.46,1,-11.910571960898109,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.76,1.13,-0.09
34,Beverton-Holt,alpha,1.6114106355329456,Ricker,1.4,0.87,1.91,1.006,-13.119600359533768,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.4,1.15,-0.04
34,Beverton-Holt,b_for,-0.39202974298676785,Ricker,-0.04,-0.39,0.31,1.003,-89.79669254295582,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.4,1.15,-0.04
34,Beverton-Holt,sigma,1.2827873050763887,Ricker,1.15,0.93,1.44,1.003,-10.351467039852054,1.6114106355329456,1.2827873050763887,-0.39202974298676785,1.4,1.15,-0.04
35,Beverton-Holt,alpha,4.223546115789265,Beverton-Holt,5.12,3.62,9.54,1.004,21.225147296472986,4.223546115789265,1.2573404798487333,0.5344838911734913,5.12,1.41,0.56
35,Beverton-Holt,b_for,0.5344838911734913,Beverton-Holt,0.56,0.11,1.01,1.001,4.773971535510013,4.223546115789265,1.2573404798487333,0.5344838911734913,5.12,1.41,0.56
35,Beverton-Holt,sigma,1.2573404798487333,Beverton-Holt,1.41,1.15,1.78,1,12.141462284713255,4.223546115789265,1.2573404798487333,0.5344838911734913,5.12,1.41,0.56
35,Beverton-Holt,alpha,4.223546115789265,Ricker,3.73,3.06,4.39,1.003,-11.685586051592924,4.223546115789265,1.2573404798487333,0.5344838911734913,3.73,1.5,0.68
35,Beverton-Holt,b_for,0.5344838911734913,Ricker,0.68,0.25,1.13,1,27.22553686454787,4.223546115789265,1.2573404798487333,0.5344838911734913,3.73,1.5,0.68
35,Beverton-Holt,sigma,1.2573404798487333,Ricker,1.5,1.23,1.9,1.001,19.299427962460914,4.223546115789265,1.2573404798487333,0.5344838911734913,3.73,1.5,0.68
36,Beverton-Holt,alpha,3.085053346668587,Beverton-Holt,5.89,1.91,9.7,1,90.92052350927256,3.085053346668587,1.3271652278868253,1.0407645536322374,5.89,1.29,1.29
36,Beverton-Holt,b_for,1.0407645536322374,Beverton-Holt,1.29,0.9,1.66,1,23.947341932230334,3.085053346668587,1.3271652278868253,1.0407645536322374,5.89,1.29,1.29
36,Beverton-Holt,sigma,1.3271652278868253,Beverton-Holt,1.29,1.05,1.62,1.001,-2.8003467168893144,3.085053346668587,1.3271652278868253,1.0407645536322374,5.89,1.29,1.29
36,Beverton-Holt,alpha,3.085053346668587,Ricker,0.87,0.23,1.57,1.002,-71.7995152032144,3.085053346668587,1.3271652278868253,1.0407645536322374,0.87,1.51,1.41
36,Beverton-Holt,b_for,1.0407645536322374,Ricker,1.41,0.93,1.87,1.004,35.477327228251745,3.085053346668587,1.3271652278868253,1.0407645536322374,0.87,1.51,1.41
36,Beverton-Holt,sigma,1.3271652278868253,Ricker,1.51,1.23,1.92,1.002,13.776338339145065,3.085053346668587,1.3271652278868253,1.0407645536322374,0.87,1.51,1.41
37,Beverton-Holt,alpha,3.9662728016332216,Beverton-Holt,3.92,3.21,4.91,1.012,-1.166657059347193,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.92,1.03,-0.17
37,Beverton-Holt,b_for,-0.40473190465018416,Beverton-Holt,-0.17,-0.5,0.18,1.002,-57.99688681648818,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.92,1.03,-0.17
37,Beverton-Holt,sigma,1.0224911794538987,Beverton-Holt,1.03,0.84,1.31,1.001,0.7343653125801767,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.92,1.03,-0.17
37,Beverton-Holt,alpha,3.9662728016332216,Ricker,3.63,3.16,4.09,1.002,-8.478307429956713,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.63,1.05,-0.13
37,Beverton-Holt,b_for,-0.40473190465018416,Ricker,-0.13,-0.46,0.21,1.002,-67.87997227143214,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.63,1.05,-0.13
37,Beverton-Holt,sigma,1.0224911794538987,Ricker,1.05,0.85,1.32,1,2.690372406028337,3.9662728016332216,1.0224911794538987,-0.40473190465018416,3.63,1.05,-0.13
38,Beverton-Holt,alpha,0.008626217253728807,Beverton-Holt,0.13,0.01,0.7,1,1407.0336878404682,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.37,-2.02
38,Beverton-Holt,b_for,-2.285033036910836,Beverton-Holt,-2.02,-2.43,-1.57,1.004,-11.598652300849768,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.37,-2.02
38,Beverton-Holt,sigma,1.4808924438866935,Beverton-Holt,1.37,1.11,1.77,1.003,-7.488217280361654,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.37,-2.02
38,Beverton-Holt,alpha,0.008626217253728807,Ricker,0.13,0.01,0.51,1.001,1407.0336878404682,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.3,-2.1
38,Beverton-Holt,b_for,-2.285033036910836,Ricker,-2.1,-2.51,-1.72,1.001,-8.097608827616092,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.3,-2.1
38,Beverton-Holt,sigma,1.4808924438866935,Ricker,1.3,1.06,1.64,1.001,-12.215096689394274,0.008626217253728807,1.4808924438866935,-2.285033036910836,0.13,1.3,-2.1
39,Beverton-Holt,alpha,0.22213352492265614,Beverton-Holt,0.36,0.05,0.74,1.001,62.06468615007441,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.36,0.6,-0.46
39,Beverton-Holt,b_for,-0.5561816454002635,Beverton-Holt,-0.46,-0.64,-0.26,1,-17.293207389295468,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.36,0.6,-0.46
39,Beverton-Holt,sigma,0.5343432226241136,Beverton-Holt,0.6,0.49,0.75,1,12.287379084449054,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.36,0.6,-0.46
39,Beverton-Holt,alpha,0.22213352492265614,Ricker,0.25,0.03,0.51,1.001,12.544920937551673,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.25,0.6,-0.44
39,Beverton-Holt,b_for,-0.5561816454002635,Ricker,-0.44,-0.62,-0.24,1.002,-20.88915489410871,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.25,0.6,-0.44
39,Beverton-Holt,sigma,0.5343432226241136,Ricker,0.6,0.49,0.75,1.002,12.287379084449054,0.22213352492265614,0.5343432226241136,-0.5561816454002635,0.25,0.6,-0.44
40,Beverton-Holt,alpha,3.549309220119362,Beverton-Holt,5.92,2.09,9.79,1.002,66.79301894696323,3.549309220119362,1.0812679545842776,-1.3047264412520447,5.92,1.31,-1.28
40,Beverton-Holt,b_for,-1.3047264412520447,Beverton-Holt,-1.28,-1.67,-0.88,1.001,-1.89514372287241,3.549309220119362,1.0812679545842776,-1.3047264412520447,5.92,1.31,-1.28
40,Beverton-Holt,sigma,1.0812679545842776,Beverton-Holt,1.31,1.07,1.67,1.001,21.154057553075695,3.549309220119362,1.0812679545842776,-1.3047264412520447,5.92,1.31,-1.28
40,Beverton-Holt,alpha,3.549309220119362,Ricker,1.4,0.78,2.05,1.002,-60.5557049787587,3.549309220119362,1.0812679545842776,-1.3047264412520447,1.4,1.46,-1.09
40,Beverton-Holt,b_for,-1.3047264412520447,Ricker,-1.09,-1.53,-0.65,1,-16.45758332650853,3.549309220119362,1.0812679545842776,-1.3047264412520447,1.4,1.46,-1.09
40,Beverton-Holt,sigma,1.0812679545842776,Ricker,1.46,1.19,1.87,1.001,35.02665956296985,3.549309220119362,1.0812679545842776,-1.3047264412520447,1.4,1.46,-1.09
41,Beverton-Holt,alpha,4.135560480917326,Beverton-Holt,4.17,3.11,8.59,1.007,0.8327654556519615,4.135560480917326,0.9574080275703379,-2.5731784729877316,4.17,0.91,-2.52
41,Beverton-Holt,b_for,-2.5731784729877316,Beverton-Holt,-2.52,-2.8,-2.2,1.001,-2.0666453394499986,4.135560480917326,0.9574080275703379,-2.5731784729877316,4.17,0.91,-2.52
41,Beverton-Holt,sigma,0.9574080275703379,Beverton-Holt,0.91,0.74,1.17,1.001,-4.951705668339509,4.135560480917326,0.9574080275703379,-2.5731784729877316,4.17,0.91,-2.52
41,Beverton-Holt,alpha,4.135560480917326,Ricker,2.88,2.4,3.35,1.001,-30.36010443350656,4.135560480917326,0.9574080275703379,-2.5731784729877316,2.88,1.05,-2.4
41,Beverton-Holt,b_for,-2.5731784729877316,Ricker,-2.4,-2.73,-2.06,1.002,-6.730138418523812,4.135560480917326,0.9574080275703379,-2.5731784729877316,2.88,1.05,-2.4
41,Beverton-Holt,sigma,0.9574080275703379,Ricker,1.05,0.86,1.34,1.001,9.671108844223646,4.135560480917326,0.9574080275703379,-2.5731784729877316,2.88,1.05,-2.4
42,Beverton-Holt,alpha,2.2323058574725194,Beverton-Holt,1.72,1.3,2.23,1.001,-22.94962653785117,2.2323058574725194,0.7027247515488799,0.502235692671219,1.72,0.84,0.66
42,Beverton-Holt,b_for,0.502235692671219,Beverton-Holt,0.66,0.4,0.92,1.001,31.41240450070103,2.2323058574725194,0.7027247515488799,0.502235692671219,1.72,0.84,0.66
42,Beverton-Holt,sigma,0.7027247515488799,Beverton-Holt,0.84,0.68,1.05,1.001,19.534710873432424,2.2323058574725194,0.7027247515488799,0.502235692671219,1.72,0.84,0.66
42,Beverton-Holt,alpha,2.2323058574725194,Ricker,1.65,1.29,2.02,1.005,-26.085397550845602,2.2323058574725194,0.7027247515488799,0.502235692671219,1.65,0.83,0.67
42,Beverton-Holt,b_for,0.502235692671219,Ricker,0.67,0.41,0.93,1.005,33.40350153859044,2.2323058574725194,0.7027247515488799,0.502235692671219,1.65,0.83,0.67
42,Beverton-Holt,sigma,0.7027247515488799,Ricker,0.83,0.68,1.04,1.002,18.111678601129658,2.2323058574725194,0.7027247515488799,0.502235692671219,1.65,0.83,0.67
43,Beverton-Holt,alpha,2.3545502563915273,Beverton-Holt,2.02,1.4,3,1.027,-14.20866917082684,2.3545502563915273,0.9787852752715763,0.07610544191796076,2.02,1.09,0.33
43,Beverton-Holt,b_for,0.07610544191796076,Beverton-Holt,0.33,-0.04,0.69,1.004,333.60894002261955,2.3545502563915273,0.9787852752715763,0.07610544191796076,2.02,1.09,0.33
43,Beverton-Holt,sigma,0.9787852752715763,Beverton-Holt,1.09,0.9,1.36,1.007,11.36252531971998,2.3545502563915273,0.9787852752715763,0.07610544191796076,2.02,1.09,0.33
43,Beverton-Holt,alpha,2.3545502563915273,Ricker,1.92,1.49,2.39,1.004,-18.455764756429478,2.3545502563915273,0.9787852752715763,0.07610544191796076,1.92,1.11,0.36
43,Beverton-Holt,b_for,0.07610544191796076,Ricker,0.36,0,0.69,1.002,373.02793457013036,2.3545502563915273,0.9787852752715763,0.07610544191796076,1.92,1.11,0.36
43,Beverton-Holt,sigma,0.9787852752715763,Ricker,1.11,0.9,1.39,1.001,13.40587440815521,2.3545502563915273,0.9787852752715763,0.07610544191796076,1.92,1.11,0.36
44,Beverton-Holt,alpha,4.709066686250716,Beverton-Holt,4.51,2.53,9.67,1.002,-4.227306587777583,4.709066686250716,0.9623251081952932,0.3128806168405301,4.51,0.84,0.39
44,Beverton-Holt,b_for,0.3128806168405301,Beverton-Holt,0.39,0.13,0.65,1,24.648181769206992,4.709066686250716,0.9623251081952932,0.3128806168405301,4.51,0.84,0.39
44,Beverton-Holt,sigma,0.9623251081952932,Beverton-Holt,0.84,0.69,1.06,1,-12.711411887059343,4.709066686250716,0.9623251081952932,0.3128806168405301,4.51,0.84,0.39
44,Beverton-Holt,alpha,4.709066686250716,Ricker,1.67,1.23,2.14,1.001,-64.53649711786886,4.709066686250716,0.9623251081952932,0.3128806168405301,1.67,1.03,0.55
44,Beverton-Holt,b_for,0.3128806168405301,Ricker,0.55,0.22,0.87,1,75.78589736683038,4.709066686250716,0.9623251081952932,0.3128806168405301,1.67,1.03,0.55
44,Beverton-Holt,sigma,0.9623251081952932,Ricker,1.03,0.84,1.3,1.001,7.032435424201049,4.709066686250716,0.9623251081952932,0.3128806168405301,1.67,1.03,0.55
45,Beverton-Holt,alpha,0.6714824714524574,Beverton-Holt,0.58,0.29,0.93,1.004,-13.62395525449463,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.58,0.76,-0.17
45,Beverton-Holt,b_for,-0.15573593136043745,Beverton-Holt,-0.17,-0.41,0.06,1.006,9.159137852747415,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.58,0.76,-0.17
45,Beverton-Holt,sigma,0.7600991483269945,Beverton-Holt,0.76,0.62,0.95,1.003,-0.013044130783827995,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.58,0.76,-0.17
45,Beverton-Holt,alpha,0.6714824714524574,Ricker,0.62,0.33,0.94,1.003,-7.666986651356322,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.62,0.76,-0.17
45,Beverton-Holt,b_for,-0.15573593136043745,Ricker,-0.17,-0.41,0.05,1,9.159137852747415,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.62,0.76,-0.17
45,Beverton-Holt,sigma,0.7600991483269945,Ricker,0.76,0.62,0.96,1.001,-0.013044130783827995,0.6714824714524574,0.7600991483269945,-0.15573593136043745,0.62,0.76,-0.17
46,Beverton-Holt,alpha,2.9643277844032934,Beverton-Holt,2.39,1.52,5.79,1.026,-19.374638237549124,2.9643277844032934,0.8555072555764283,0.46866760361307763,2.39,1.07,0.6
46,Beverton-Holt,b_for,0.46866760361307763,Beverton-Holt,0.6,0.24,0.95,1.002,28.02250366239261,2.9643277844032934,0.8555072555764283,0.46866760361307763,2.39,1.07,0.6
46,Beverton-Holt,sigma,0.8555072555764283,Beverton-Holt,1.07,0.87,1.36,1.003,25.071995944563874,2.9643277844032934,0.8555072555764283,0.46866760361307763,2.39,1.07,0.6
46,Beverton-Holt,alpha,2.9643277844032934,Ricker,1.75,1.26,2.25,1.001,-40.964693270171956,2.9643277844032934,0.8555072555764283,0.46866760361307763,1.75,1.11,0.69
46,Beverton-Holt,b_for,0.46866760361307763,Ricker,0.69,0.35,1.04,1,47.22587921175149,2.9643277844032934,0.8555072555764283,0.46866760361307763,1.75,1.11,0.69
