"Species","River","River_GFE_ID","GFE_ID","WATERSHED_CDE","DFO","CU","BroodYear","area_km2","ln_area_km2","ln_area_km2_std","Spawners","logS","Recruits","Returns","recruitPerSpawner","ln_RS","ECA_age_proxy","ECA_age_proxy_forested_only","ECA_age_proxy_forested_only_std","disturbedarea_m2_3005","disturbedarea_m2_cs","disturbedarea_prct_cs","lake_cover_pct","var_eaubc_KFACTOR","var_eaubc_MELTONS_R","vri_bec_zone","npgo","portion_reporting_vri_cover1_missing","hatchery_enhancement","year_of_enhacement","forested_area_m2","disturbedarea_m2_total","permament_dist_m2","X_LONG","Y_LAT","CU_NAME","distance","sst_ersst_lat","sst_ersst_lon","sst_ersst_year","spring_ersst","pdo","pdo.std"
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1992,116.417960033773,4.75718681921775,0.721162913047491,14000,9.5468126085974,718.143254676751,15767.2529479788,0.0512959467626251,-2.97014354040205,0.0813,0.1481,0.592375670162916,357927.056525306,18158654.3085447,30.3780134152785,0.014,-1.29417,0.275436,"CWH",-1.96334873075373,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1993,12.7582175731659,1.04333333333333,1.6041601796576
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1993,116.417960033773,4.75718681921775,0.721162913047491,6000,8.69951474821019,5712.98527852622,6655.71691045805,0.952164213087703,-0.0490177663267503,0.0738,0.1377,0.49485141113781,15200.3670929409,18173854.6756376,30.4034424447441,0.014,-1.29417,0.275436,"CWH",-1.75678197961552,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1994,12.4235985279083,-0.493333333333333,-0.343855387091369
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1994,116.417960033773,4.75718681921775,0.721162913047491,20000,9.90348755253613,16006.3723763858,21977.0168555335,0.800318618819292,-0.222745357079943,0.0766,0.1431,0.545489007170077,567459.450719396,18741314.126357,31.3527578793393,0.014,-1.29417,0.275436,"CWH",-1.15597511295004,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1995,12.833722114563,0.439166666666667,0.838264688392413
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1995,116.417960033773,4.75718681921775,0.721162913047491,2805,7.9391588179568,6162.02251587406,2998.1378165201,2.19679947089984,0.787001515181141,0.0766,0.1432,0.546426740429933,15295.4958631717,18756609.6222202,31.3783460518233,0.014,-1.29417,0.275436,"CWH",-0.567214743163902,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1996,11.784530878067,0.683333333333333,1.14779210762096
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1996,116.417960033773,4.75718681921775,0.721162913047491,1643,7.40427911803727,2909.39464859569,1643,1.77078189202416,0.5714211959506,0.0714,0.1333,0.453591147704112,102.684236527966,18756712.3064567,31.378517834548,0.014,-1.29417,0.275436,"CWH",-1.06083011135151,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1997,12.7151110172272,1.31666666666667,1.95066186398171
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1997,116.417960033773,4.75718681921775,0.721162913047491,3573,8.18116085802341,2542.37475580163,3721.01031859906,0.711551848810979,-0.340306991569034,0.0714,0.1333,0.453591147704112,131.721605154504,18756844.0280619,31.3787381945274,0.014,-1.29417,0.275436,"CWH",0.890777494817087,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1998,12.8671507835388,-0.478333333333333,-0.324840050756509
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1998,116.417960033773,4.75718681921775,0.721162913047491,15713,9.66224367419013,4319.87976447338,16348.2714816914,0.27492393333376,-1.29126082563713,0.069,0.1309,0.431085549467549,1217.99365097587,18758062.0217128,31.3807758029779,0.014,-1.29417,0.275436,"CWH",1.48933645034561,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,1999,11.1146879196167,-1.84333333333333,-2.05523565722875
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",1999,116.417960033773,4.75718681921775,0.721162913047491,7867,8.97043207432924,6820.04770647589,7990.58715942587,0.866918483090872,-0.142810328431759,0.068,0.1289,0.412330884270413,197904.428259259,18955966.4499721,31.7118544872488,0.014,-1.29417,0.275436,"CWH",1.63028354924919,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2000,12.1627905368805,-1.12583333333333,-1.14566873587796
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2000,116.417960033773,4.75718681921775,0.721162913047491,2229,7.70930833338587,15470.1742947255,2428.23059715723,6.94041018157267,1.93736087674515,0.0715,0.1356,0.475159012680818,440398.815570479,19396365.2655426,32.4486073820477,0.014,-1.29417,0.275436,"CWH",2.48569808485397,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2001,11.3832943439484,-1.13416666666667,-1.15623281161955
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2001,116.417960033773,4.75718681921775,0.721162913047491,1963,7.58222919427646,11582.5417532196,2060.85569548374,5.90042880958717,1.77502502786169,0.0607,0.1146,0.278235028110893,1051251.99159786,20447617.2571404,34.2072700318769,0.014,-1.29417,0.275436,"CWH",1.91900672108163,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2002,11.384669303894,-0.439166666666667,-0.275188894771042
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2002,116.417960033773,4.75718681921775,0.721162913047491,5719,8.65154924391532,4884.55957810104,6042.87098176077,0.854093299195846,-0.157714841517027,0.0613,0.1157,0.288550093969318,199864.616107075,20647481.8732475,34.5416279576448,0.014,-1.29417,0.275436,"CWH",1.71458099205594,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2003,12.5825991630554,0.381666666666667,0.765372565775451
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2003,116.417960033773,4.75718681921775,0.721162913047491,1569,7.35819375273303,3024.37304533293,1613.03781973296,1.92758001614591,0.656265338509876,0.0762,0.1461,0.57362100496578,2093712.31342976,22741194.1866773,38.0442454789869,0.014,-1.29417,0.275436,"CWH",0.41101277747559,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2004,13.0527627468109,-0.224166666666667,-0.00263574063805206
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2004,116.417960033773,4.75718681921775,0.721162913047491,22052,10.0011585797096,1364.5932215158,25634.4668589163,0.0618807011389354,-2.78254692271872,0.0802,0.154,0.647701932494466,519119.726386,23260313.9130633,38.912692322257,0.014,-1.29417,0.275436,"CWH",-1.27198915596055,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2005,12.9154396057129,-0.188333333333333,0.0427897850507796
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2005,116.417960033773,4.75718681921775,0.721162913047491,3699,8.21581779183245,3169.57081135473,4470.83129585581,0.856872346946399,-0.154466324867114,0.0797,0.1529,0.637386866636041,74655.234366236,23334969.1474295,39.0375847108979,0.014,-1.29417,0.275436,"CWH",-0.814569619243679,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2006,11.9339094161987,-0.350833333333333,-0.163209691910201
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2006,116.417960033773,4.75718681921775,0.721162913047491,5138,8.54441917766983,992.702733545078,6483.66203733197,0.193208005750307,-1.64398792043125,0.0807,0.155,0.657079265093034,129556.140363267,23464525.2877928,39.254322036424,0.014,-1.29417,0.275436,"CWH",-0.245256979731772,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2007,11.5967125892639,-0.7025,-0.609013688205247
"CM","LEINER RIVER","LEINER RIVER_1375",1375,"930-567600-00000-00000-0000-0000-000-000-000-000-000-000",25,"CM-10",2007,116.417960033773,4.75718681921775,0.721162913047491,1082,6.98656645940643,2364.80714924962,1172.70117066737,2.18558886252276,0.781885294537078,0.0814,0.1563,0.669269797471172,80881.4025497353,23545406.6903425,39.389630319183,0.014,-1.29417,0.275436,"CWH",0.876889245831801,9.77036556383024e-05,FALSE,FALSE,59775647.8026039,27584760.303822,214595.927250345,-126.643389,49.91188568,"SOUTHWEST VANCOUVER ISLAND",47.059281712462,50,-126,2008,10.4932663440704,-1.66333333333333,-1.82705162121043
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1955,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,74295.989838875,65804.1138698478,2.122742566825,0.752708916218846,0.1207,0.1294,0.417019550569697,0,45830260.947551,19.7445363093069,0.026,0.12817,0.153262,"CWH",-0.0710687904772957,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1956,12.0412039756775,-1.8125,-2.01614857698487
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1956,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,64130.8757090066,78982.5931321711,1.83231073454305,0.605577866794197,0.1207,0.1294,0.417019550569697,0,45830260.947551,19.7445363093069,0.026,0.12817,0.153262,"CWH",-1.20426859553459,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1957,12.4011721611023,0.29,0.649167732617975
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1957,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,76465.0372465882,46949.4763575671,2.18471534990252,0.78148554541692,0.1207,0.1294,0.417019550569697,4848.28135446331,45835109.2289055,19.7466250398806,0.026,0.12817,0.153262,"CWH",-0.327669103477235,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1958,13.4600336551666,0.864166666666667,1.37703255121344
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1958,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,14889.8093024051,73107.9774619232,0.425423122925861,-0.85467102196717,0.1204,0.1291,0.414206350790127,0,45835109.2289055,19.7466250398806,0.026,0.12817,0.153262,"CWH",-0.247814402527618,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1959,11.9867062568664,0.274166666666667,0.629095988708956
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1959,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,70301.6730365097,64841.6441707671,2.00861922961456,0.697447535571902,0.1315,0.1411,0.526734341972941,2793340.3830761,48628449.6119816,20.9500484871313,0.026,0.12817,0.153262,"CWH",0.782497762056657,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1960,12.1043560504913,0.0391666666666667,0.331189052796153
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1960,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,49534.1982505777,68960.5021787009,1.41526280715936,0.34731524329087,0.1208,0.1295,0.417957283829554,0,48628449.6119816,20.9500484871313,0.026,0.12817,0.153262,"CWH",1.30564755380606,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1961,12.4407601356506,-0.574166666666667,-0.44632692178478
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1961,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,19448.9969703614,56232.7792932085,0.555685627724611,-0.587552562401948,0.1199,0.1286,0.409517684490843,0,48628449.6119816,20.9500484871313,0.026,0.12817,0.153262,"CWH",0.00583928468743269,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1962,12.0168483257294,-1.10166666666667,-1.11503291622735
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1962,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,36533.5822607509,44284.1221199559,1.04381663602145,0.0428838380398642,0.1198,0.1285,0.408579951230986,23555.6566012558,48652005.2685828,20.9601967059595,0.026,0.12817,0.153262,"CWH",-0.355648707976849,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1963,12.8687508106232,-0.240833333333333,-0.0237638921212296
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1963,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,24123.9810771706,53967.4866772542,0.689256602204874,-0.372141650299481,0.1065,0.1146,0.278235028110893,0,48652005.2685828,20.9601967059595,0.026,0.12817,0.153262,"CWH",0.579794404115465,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1964,11.4396398067474,-0.8875,-0.843536169668518
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1964,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,137866.45277216,39702.6591882259,3.939041507776,1.3709374215763,0.1352,0.1458,0.57080780518621,7339770.50079971,55991775.7693825,24.1223075506014,0.026,0.12817,0.153262,"CWH",-0.671499148634787,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1965,10.9407277107239,-0.144166666666667,0.0987793864812001
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1965,251.694346022317,5.52821543872773,1.18431391127222,15000,9.61580548008435,82865.1611604862,15867.7917947495,5.52434407736575,1.70916452132733,0.1193,0.1285,0.408579951230986,0,55991775.7693825,24.1223075506014,0.026,0.12817,0.153262,"CWH",-0.709379464123501,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1966,11.8506927490234,-0.44,-0.276245302345201
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1966,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,210775.405304061,36376.0814904148,6.02215443725889,1.79544507524031,0.1193,0.1285,0.408579951230986,0,55991775.7693825,24.1223075506014,0.026,0.12817,0.153262,"CWH",-0.657750014643652,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1967,11.8784725666046,-0.741666666666667,-0.658664844190714
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1967,251.694346022317,5.52821543872773,1.18431391127222,40000,10.5966347330961,36142.0057194769,49613.3568226553,0.903550142986922,-0.101423671887828,0.1201,0.1294,0.417019550569697,198555.895612035,56190331.6649946,24.2078491558484,0.026,0.12817,0.153262,"CWH",-0.480898092832995,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1968,11.6618821620941,-0.154166666666667,0.0861024955912936
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1968,251.694346022317,5.52821543872773,1.18431391127222,85000,11.3504065354725,162864.588753669,123809.318759941,1.91605398533729,0.650267855215034,0.1196,0.1289,0.412330884270413,0,56190331.6649946,24.2078491558484,0.026,0.12817,0.153262,"CWH",-1.10132870525219,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1969,11.4922444820404,-0.344166666666667,-0.15475843131693
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1969,251.694346022317,5.52821543872773,1.18431391127222,75000,11.2252433925184,221239.591337651,119240.747023322,2.94986121783535,1.08175812444351,0.1389,0.1498,0.608317135580481,4866125.91680873,61056457.5818033,26.3042675017977,0.026,0.12817,0.153262,"CWH",0.0967340123240834,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1970,11.4642670154572,-0.404166666666667,-0.230819776656369
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1970,251.694346022317,5.52821543872773,1.18431391127222,100000,11.5129254649702,53870.0996189578,167822.478366405,0.538700996189578,-0.618594600049951,0.1277,0.1376,0.493913677877953,0,61056457.5818033,26.3042675017977,0.026,0.12817,0.153262,"CWH",0.105837096854404,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1971,10.8594176769257,-1.31583333333333,-1.38652966278618
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1971,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,44795.6568365257,41320.1101191681,1.27987590961502,0.24676312761873,0.1277,0.1376,0.493913677877953,0,61056457.5818033,26.3042675017977,0.026,0.12817,0.153262,"CWH",-0.340803929069053,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1972,11.4872887134552,-1.14416666666667,-1.16890970250945
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1972,251.694346022317,5.52821543872773,1.18431391127222,50000,10.8197782844103,87016.5638182309,116657.371745187,1.74033127636462,0.554075483820104,0.3027,0.3267,2.26716727226713,43890651.8913268,104947109.47313,45.2131838376485,0.026,0.12817,0.153262,"CWH",-0.276282558741646,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1973,11.7900116443634,-1.13666666666667,-1.15940203434202
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1973,251.694346022317,5.52821543872773,1.18431391127222,75000,11.2252433925184,40990.3527759172,236674.61282383,0.54653803701223,-0.604151372667315,0.276,0.2984,2.00178875972766,0,104947109.47313,45.2131838376485,0.026,0.12817,0.153262,"CWH",-0.203552314526649,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1974,11.5894820690155,-0.3025,-0.101938052608986
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1974,251.694346022317,5.52821543872773,1.18431391127222,65000,11.0821425488778,154198.680378902,85180.2603941238,2.37228739044465,0.863854633342901,0.295,0.319,2.19496181125816,4762158.99059191,109709268.463722,47.2648112810977,0.026,0.12817,0.153262,"CWH",0.767079306860767,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1975,11.5196220874787,-1.41166666666667,-1.50801653381445
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1975,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,45069.1585381608,64980.7863010416,1.28769024394745,0.252850104929264,0.281,0.3039,2.05336408901978,11123.4260018561,109720391.889724,47.2696034617232,0.026,0.12817,0.153262,"CWH",1.22861625793987,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1976,11.3855292797089,-0.149166666666667,0.0924409410362468
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1976,251.694346022317,5.52821543872773,1.18431391127222,22500,10.0212705881925,95153.3837073165,59198.2105521066,4.22903927588073,1.44197484572099,0.281,0.3039,2.05336408901978,0,109720391.889724,47.2696034617232,0.026,0.12817,0.153262,"CWH",1.52569875564638,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1977,11.9522142410278,0.045,0.338583905815265
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1977,251.694346022317,5.52821543872773,1.18431391127222,35000,10.4631033404715,68907.9148254061,38768.9438161596,1.96879756644017,0.677422984031457,0.281,0.3039,2.05336408901978,0,109720391.889724,47.2696034617232,0.026,0.12817,0.153262,"CWH",0.972482979788495,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1978,12.483743429184,0.0716666666666666,0.372388948188349
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1978,251.694346022317,5.52821543872773,1.18431391127222,75000,11.2252433925184,87801.913656575,164526.057551225,1.17069218208767,0.157595182500212,0.2808,0.3036,2.05055088924021,0,109720391.889724,47.2696034617232,0.026,0.12817,0.153262,"CWH",-0.536063578476532,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1979,12.0168466567993,0.1075,0.417814473877181
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1979,251.694346022317,5.52821543872773,1.18431391127222,40000,10.5966347330961,42884.4627321334,44403.7032825226,1.07211156830334,0.0696301321430207,0.2908,0.3144,2.15182608130475,2511181.27581795,112231573.165542,48.3514674715394,0.026,0.12817,0.153262,"CWH",-1.19975713829789,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1980,12.2591769695282,0.308333333333333,0.67240869924947
"CM","LITTLE QUALICUM RIVER","LITTLE QUALICUM RIVER_1181",1181,"920-481800-00000-00000-0000-0000-000-000-000-000-000-000",14,"CM-4",1980,251.694346022317,5.52821543872773,1.18431391127222,60000,11.0020998412042,56792.0029648215,107711.888371756,0.946533382747024,-0.0549490392801036,0.278,0.3006,2.02241889144451,2144.05170882773,112233717.217251,48.3523911692435,0.026,0.12817,0.153262,"CWH",-0.489815905873104,0,FALSE,FALSE,232116167.37714,192843015.126204,1741691.66831389,-124.4948284,49.3651022,"GEORGIA STRAIT",79.0653767808372,50,-124,1981,11.9370920658112,0.838333333333333,1.34428391641452
